"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:15.4236076","chrome.exe","4284","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.7343750 seconds, Private Bytes: 2,129,920, Working Set: 7,860,224"
"23:07:15.4236518","chrome.exe","8072","Process Profiling","","SUCCESS","User Time: 0.1406250 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 1,970,176, Working Set: 8,572,928"
"23:07:15.4236737","chrome.exe","3640","Process Profiling","","SUCCESS","User Time: 535.9218750 seconds, Kernel Time: 197.3125000 seconds, Private Bytes: 176,615,424, Working Set: 157,130,752"
"23:07:15.4236924","chrome.exe","10852","Process Profiling","","SUCCESS","User Time: 203.2656250 seconds, Kernel Time: 16.9843750 seconds, Private Bytes: 209,244,160, Working Set: 168,349,696"
"23:07:15.4237103","sublime_text.exe","11232","Process Profiling","","SUCCESS","User Time: 12.8281250 seconds, Kernel Time: 8.7812500 seconds, Private Bytes: 34,095,104, Working Set: 44,736,512"
"23:07:15.4237504","plugin_host.exe","8136","Process Profiling","","SUCCESS","User Time: 3.3125000 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 42,110,976, Working Set: 15,040,512"
"23:07:15.4238013","SettingSyncHost.exe","7828","Process Profiling","","SUCCESS","User Time: 2.6406250 seconds, Kernel Time: 3.8906250 seconds, Private Bytes: 10,940,416, Working Set: 3,375,104"
"23:07:15.4238593","svchost.exe","1608","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 6,975,488, Working Set: 8,585,216"
"23:07:15.4238798","explorer.exe","7500","Process Profiling","","SUCCESS","User Time: 8.1093750 seconds, Kernel Time: 11.9375000 seconds, Private Bytes: 24,776,704, Working Set: 52,686,848"
"23:07:15.4239517","svchost.exe","5128","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,843,200, Working Set: 6,418,432"
"23:07:15.4239865","LockApp.exe","2664","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 15,785,984, Working Set: 34,467,840"
"23:07:15.4240075","RuntimeBroker.exe","1204","Process Profiling","","SUCCESS","User Time: 0.6718750 seconds, Kernel Time: 1.3906250 seconds, Private Bytes: 4,968,448, Working Set: 22,142,976"
"23:07:15.4240923","AsusTPCenter.exe","5696","Process Profiling","","SUCCESS","User Time: 4327.9531250 seconds, Kernel Time: 27968.2812500 seconds, Private Bytes: 3,575,808, Working Set: 405,504"
"23:07:15.4241222","SkypeApp.exe","428","Process Profiling","","SUCCESS","User Time: 16.5781250 seconds, Kernel Time: 3.9062500 seconds, Private Bytes: 190,750,720, Working Set: 101,801,984"
"23:07:15.4241391","RuntimeBroker.exe","9244","Process Profiling","","SUCCESS","User Time: 0.2031250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 5,898,240, Working Set: 9,891,840"
"23:07:15.4241592","chrome.exe","4244","Process Profiling","","SUCCESS","User Time: 84.2656250 seconds, Kernel Time: 3.1562500 seconds, Private Bytes: 229,666,816, Working Set: 205,201,408"
"23:07:15.4242110","chrome.exe","5808","Process Profiling","","SUCCESS","User Time: 1.4218750 seconds, Kernel Time: 0.4062500 seconds, Private Bytes: 34,394,112, Working Set: 32,964,608"
"23:07:15.4242404","ApplicationFrameHost.exe","1712","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 9,478,144, Working Set: 22,540,288"
"23:07:15.4242725","HxOutlook.exe","2708","Process Profiling","","SUCCESS","User Time: 0.5937500 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 37,306,368, Working Set: 27,856,896"
"23:07:15.4243399","RuntimeBroker.exe","3812","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,228,224, Working Set: 11,534,336"
"23:07:15.4243694","HxTsr.exe","8052","Process Profiling","","SUCCESS","User Time: 0.3281250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 9,850,880, Working Set: 36,061,184"
"23:07:15.4244350","RuntimeBroker.exe","8020","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 3,174,400, Working Set: 13,901,824"
"23:07:15.4244560","DllHost.exe","2964","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 2,154,496, Working Set: 9,347,072"
"23:07:15.4245104","svchost.exe","9268","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,363,968, Working Set: 5,718,016"
"23:07:15.4245336","EXCEL.EXE","1196","Process Profiling","","SUCCESS","User Time: 56.7343750 seconds, Kernel Time: 35.0468750 seconds, Private Bytes: 103,120,896, Working Set: 80,580,608"
"23:07:15.4245595","DllHost.exe","8776","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,433,600, Working Set: 6,623,232"
"23:07:15.4245992","sppsvc.exe","9380","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.4843750 seconds, Private Bytes: 4,149,248, Working Set: 9,859,072"
"23:07:15.4246179","chrome.exe","7532","Process Profiling","","SUCCESS","User Time: 2.2187500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 42,725,376, Working Set: 57,573,376"
"23:07:15.4246443","chrome.exe","10296","Process Profiling","","SUCCESS","User Time: 20.2812500 seconds, Kernel Time: 1.2812500 seconds, Private Bytes: 311,803,904, Working Set: 332,079,104"
"23:07:15.4246581","chrome.exe","4840","Process Profiling","","SUCCESS","User Time: 3.0000000 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 84,779,008, Working Set: 108,314,624"
"23:07:15.4246764","chrome.exe","8556","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 29,626,368, Working Set: 45,834,240"
"23:07:15.4246898","chrome.exe","2588","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 37,019,648, Working Set: 52,793,344"
"23:07:15.4247032","chrome.exe","8240","Process Profiling","","SUCCESS","User Time: 0.8906250 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 43,671,552, Working Set: 73,543,680"
"23:07:15.4247170","chrome.exe","4796","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.1250000 seconds, Private Bytes: 13,651,968, Working Set: 23,650,304"
"23:07:16.3966221","Idle","0","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 97938.2656250 seconds, Private Bytes: 53,248, Working Set: 8,192"
"23:07:16.3966230","System","4","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 565.7187500 seconds, Private Bytes: 159,744, Working Set: 139,264"
"23:07:16.3966244","smss.exe","336","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 491,520, Working Set: 1,007,616"
"23:07:16.3966262","csrss.exe","504","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.8906250 seconds, Private Bytes: 1,785,856, Working Set: 4,210,688"
"23:07:16.3966275","wininit.exe","624","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,425,408, Working Set: 5,148,672"
"23:07:16.3966284","csrss.exe","632","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 88.0781250 seconds, Private Bytes: 2,109,440, Working Set: 4,403,200"
"23:07:16.3966297","services.exe","696","Process Profiling","","SUCCESS","User Time: 6.2812500 seconds, Kernel Time: 7.0625000 seconds, Private Bytes: 5,074,944, Working Set: 8,011,776"
"23:07:16.3966360","lsass.exe","704","Process Profiling","","SUCCESS","User Time: 5.1250000 seconds, Kernel Time: 4.7812500 seconds, Private Bytes: 7,237,632, Working Set: 12,963,840"
"23:07:16.3966382","svchost.exe","828","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 962,560, Working Set: 3,334,144"
"23:07:16.3966395","fontdrvhost.exe","848","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,138,112, Working Set: 2,605,056"
"23:07:16.3966400","svchost.exe","864","Process Profiling","","SUCCESS","User Time: 4.7187500 seconds, Kernel Time: 9.7500000 seconds, Private Bytes: 11,030,528, Working Set: 23,822,336"
"23:07:16.3966413","WUDFHost.exe","916","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 25,968,640, Working Set: 12,308,480"
"23:07:16.3966427","svchost.exe","984","Process Profiling","","SUCCESS","User Time: 8.3750000 seconds, Kernel Time: 5.3593750 seconds, Private Bytes: 7,323,648, Working Set: 13,201,408"
"23:07:16.3966445","svchost.exe","288","Process Profiling","","SUCCESS","User Time: 0.3125000 seconds, Kernel Time: 0.4843750 seconds, Private Bytes: 2,285,568, Working Set: 6,402,048"
"23:07:16.3966458","winlogon.exe","536","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 2,617,344, Working Set: 7,548,928"
"23:07:16.3966471","fontdrvhost.exe","636","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 5,259,264, Working Set: 8,605,696"
"23:07:16.3966476","dwm.exe","1096","Process Profiling","","SUCCESS","User Time: 250.4218750 seconds, Kernel Time: 144.0781250 seconds, Private Bytes: 48,320,512, Working Set: 44,015,616"
"23:07:16.3966489","svchost.exe","1168","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 2,633,728, Working Set: 8,998,912"
"23:07:16.3966503","svchost.exe","1220","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 2,162,688, Working Set: 8,499,200"
"23:07:16.3966516","svchost.exe","1316","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,683,456, Working Set: 5,144,576"
"23:07:16.3966529","nvvsvc.exe","1396","Process Profiling","","SUCCESS","User Time: 0.2500000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,519,040, Working Set: 8,101,888"
"23:07:16.3966538","svchost.exe","1476","Process Profiling","","SUCCESS","User Time: 1.8593750 seconds, Kernel Time: 1.5312500 seconds, Private Bytes: 15,163,392, Working Set: 11,612,160"
"23:07:16.3967774","svchost.exe","1484","Process Profiling","","SUCCESS","User Time: 1.1093750 seconds, Kernel Time: 1.5312500 seconds, Private Bytes: 11,309,056, Working Set: 16,822,272"
"23:07:16.3967819","svchost.exe","1512","Process Profiling","","SUCCESS","User Time: 0.6093750 seconds, Kernel Time: 0.9531250 seconds, Private Bytes: 6,197,248, Working Set: 12,996,608"
"23:07:16.3967846","svchost.exe","1532","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.4687500 seconds, Private Bytes: 2,514,944, Working Set: 9,465,856"
"23:07:16.3967859","svchost.exe","1540","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 1,576,960, Working Set: 5,373,952"
"23:07:16.3967877","svchost.exe","1580","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.2812500 seconds, Private Bytes: 5,840,896, Working Set: 5,791,744"
"23:07:16.3967886","svchost.exe","1656","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,912,832, Working Set: 10,903,552"
"23:07:16.3967899","dashost.exe","1704","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 3,158,016, Working Set: 9,445,376"
"23:07:16.3967913","svchost.exe","1724","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 1,314,816, Working Set: 5,095,424"
"23:07:16.3967926","svchost.exe","1732","Process Profiling","","SUCCESS","User Time: 162.1718750 seconds, Kernel Time: 73.5156250 seconds, Private Bytes: 59,805,696, Working Set: 66,297,856"
"23:07:16.3967939","svchost.exe","1764","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,002,944, Working Set: 6,594,560"
"23:07:16.3967953","svchost.exe","1840","Process Profiling","","SUCCESS","User Time: 1.0781250 seconds, Kernel Time: 1.6250000 seconds, Private Bytes: 2,359,296, Working Set: 6,955,008"
"23:07:16.3967966","MemCompression","1916","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 173.8437500 seconds, Private Bytes: 1,355,776, Working Set: 59,588,608"
"23:07:16.3967980","svchost.exe","1936","Process Profiling","","SUCCESS","User Time: 0.5937500 seconds, Kernel Time: 0.6250000 seconds, Private Bytes: 2,396,160, Working Set: 8,515,584"
"23:07:16.3967989","nvxdsync.exe","1944","Process Profiling","","SUCCESS","User Time: 3.6250000 seconds, Kernel Time: 0.7500000 seconds, Private Bytes: 12,742,656, Working Set: 18,743,296"
"23:07:16.3968002","svchost.exe","1980","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,966,080, Working Set: 7,454,720"
"23:07:16.3968015","igfxCUIService.exe","1048","Process Profiling","","SUCCESS","User Time: 0.3437500 seconds, Kernel Time: 0.7343750 seconds, Private Bytes: 5,746,688, Working Set: 8,134,656"
"23:07:16.3968029","svchost.exe","1836","Process Profiling","","SUCCESS","User Time: 0.5000000 seconds, Kernel Time: 1.2812500 seconds, Private Bytes: 4,943,872, Working Set: 11,440,128"
"23:07:16.3968578","svchost.exe","2068","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.1718750 seconds, Private Bytes: 1,966,080, Working Set: 7,053,312"
"23:07:16.3968609","svchost.exe","2076","Process Profiling","","SUCCESS","User Time: 2.2343750 seconds, Kernel Time: 0.8281250 seconds, Private Bytes: 2,166,784, Working Set: 8,323,072"
"23:07:16.3968622","svchost.exe","2196","Process Profiling","","SUCCESS","User Time: 4.8593750 seconds, Kernel Time: 2.0156250 seconds, Private Bytes: 11,173,888, Working Set: 12,058,624"
"23:07:16.3968640","svchost.exe","2220","Process Profiling","","SUCCESS","User Time: 1.6250000 seconds, Kernel Time: 1.5937500 seconds, Private Bytes: 3,248,128, Working Set: 9,035,776"
"23:07:16.3968653","svchost.exe","2284","Process Profiling","","SUCCESS","User Time: 0.6718750 seconds, Kernel Time: 0.5468750 seconds, Private Bytes: 3,207,168, Working Set: 11,747,328"
"23:07:16.3968667","svchost.exe","2456","Process Profiling","","SUCCESS","User Time: 2.0625000 seconds, Kernel Time: 3.1093750 seconds, Private Bytes: 4,435,968, Working Set: 8,851,456"
"23:07:16.3968680","svchost.exe","2464","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 1,740,800, Working Set: 5,689,344"
"23:07:16.3968698","svchost.exe","2484","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.3593750 seconds, Private Bytes: 4,374,528, Working Set: 14,180,352"
"23:07:16.3968716","svchost.exe","2540","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 2,019,328, Working Set: 9,289,728"
"23:07:16.3968729","svchost.exe","2568","Process Profiling","","SUCCESS","User Time: 9.3437500 seconds, Kernel Time: 8.1250000 seconds, Private Bytes: 10,711,040, Working Set: 20,381,696"
"23:07:16.3968743","svchost.exe","2596","Process Profiling","","SUCCESS","User Time: 7.3437500 seconds, Kernel Time: 1.7968750 seconds, Private Bytes: 3,457,024, Working Set: 10,362,880"
"23:07:16.3968756","svchost.exe","2776","Process Profiling","","SUCCESS","User Time: 0.4375000 seconds, Kernel Time: 0.8125000 seconds, Private Bytes: 1,953,792, Working Set: 7,049,216"
"23:07:16.3968770","svchost.exe","2812","Process Profiling","","SUCCESS","User Time: 0.5312500 seconds, Kernel Time: 0.4531250 seconds, Private Bytes: 2,793,472, Working Set: 8,077,312"
"23:07:16.3968783","svchost.exe","2952","Process Profiling","","SUCCESS","User Time: 0.4218750 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 6,156,288, Working Set: 13,737,984"
"23:07:16.3968801","svchost.exe","3052","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.6406250 seconds, Private Bytes: 2,674,688, Working Set: 11,395,072"
"23:07:16.3968814","svchost.exe","3068","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.1250000 seconds, Private Bytes: 2,727,936, Working Set: 12,255,232"
"23:07:16.3968828","spoolsv.exe","3096","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.7812500 seconds, Private Bytes: 6,316,032, Working Set: 12,746,752"
"23:07:16.3968841","svchost.exe","3180","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,068,480, Working Set: 7,196,672"
"23:07:16.3968859","svchost.exe","3304","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 4,263,936, Working Set: 13,406,208"
"23:07:16.3968877","DbxSvc.exe","3368","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 2,609,152, Working Set: 4,575,232"
"23:07:16.3968890","esif_uf.exe","3380","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 1,929,216, Working Set: 5,804,032"
"23:07:16.3968903","mDNSResponder.exe","3388","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.9843750 seconds, Private Bytes: 1,949,696, Working Set: 6,078,464"
"23:07:16.3968917","AppleMobileDeviceService.exe","3400","Process Profiling","","SUCCESS","User Time: 2.9531250 seconds, Kernel Time: 4.1250000 seconds, Private Bytes: 3,653,632, Working Set: 9,236,480"
"23:07:16.3968935","svchost.exe","3408","Process Profiling","","SUCCESS","User Time: 9.1718750 seconds, Kernel Time: 7.6250000 seconds, Private Bytes: 36,249,600, Working Set: 24,506,368"
"23:07:16.3968948","FoxitConnectedPDFService.exe","3416","Process Profiling","","SUCCESS","User Time: 2.1562500 seconds, Kernel Time: 7.2812500 seconds, Private Bytes: 4,071,424, Working Set: 12,181,504"
"23:07:16.3968961","HeciServer.exe","3428","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,564,672, Working Set: 6,160,384"
"23:07:16.3968975","svchost.exe","3436","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 4,206,592, Working Set: 7,610,368"
"23:07:16.3968984","OfficeClickToRun.exe","3492","Process Profiling","","SUCCESS","User Time: 4.8750000 seconds, Kernel Time: 2.2187500 seconds, Private Bytes: 43,204,608, Working Set: 31,322,112"
"23:07:16.3969002","svchost.exe","3512","Process Profiling","","SUCCESS","User Time: 0.1718750 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 2,609,152, Working Set: 6,000,640"
"23:07:16.3969015","PsiService_2.exe","3520","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,118,208, Working Set: 3,878,912"
"23:07:16.3969028","svchost.exe","3572","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 4,235,264, Working Set: 7,761,920"
"23:07:16.3969037","svchost.exe","3604","Process Profiling","","SUCCESS","User Time: 4.7343750 seconds, Kernel Time: 5.6406250 seconds, Private Bytes: 9,977,856, Working Set: 25,083,904"
"23:07:16.3969055","ss_conn_service.exe","3628","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,191,360, Working Set: 5,640,192"
